BinID,Enrichment,product,gene,Classification,Confidence,Tax_Level,Quality,EC_number,General_Pathway
Laura1metabat.78,Laura1,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Hyphomicrobiaceae,0.34,family,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.78,Laura1,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Hyphomicrobiaceae,0.34,family,High,1.13.11.3,Benzoate degradation
Laura1metabat.78,Laura1,"3-carboxy-cis,cis-muconate cycloisomerase",pcaB,Hyphomicrobiaceae,0.34,family,High,5.5.1.2,Benzoate degradation
Laura1metabat.78,Laura1,Fumarate hydratase class II,fumC,Hyphomicrobiaceae,0.34,family,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,3-hydroxybenzoate 6-hydroxylase 1,xlnD_1,Hyphomicrobiaceae,0.34,family,High,1.14.13.24,Benzoate degradation
Laura1metabat.78,Laura1,Metapyrocatechase,xylE_1,Hyphomicrobiaceae,0.34,family,High,1.13.11.2,Benzoate degradation
Laura1metabat.78,Laura1,Benzoylformate decarboxylase,mdlC_1,Hyphomicrobiaceae,0.34,family,High,4.1.1.7,Aminobenzoate degradation
Laura1metabat.78,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Hyphomicrobiaceae,0.34,family,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Dihydrolipoyl dehydrogenase,lpdC,Hyphomicrobiaceae,0.34,family,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,3-hydroxybenzoate 6-hydroxylase 1,xlnD_2,Hyphomicrobiaceae,0.34,family,High,1.14.13.24,Benzoate degradation
Laura1metabat.78,Laura1,Aconitate hydratase A,acnA,Hyphomicrobiaceae,0.34,family,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_1,Hyphomicrobiaceae,0.34,family,High,4.1.3.17,Benzoate degradation
Laura1metabat.78,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_2,Hyphomicrobiaceae,0.34,family,High,4.1.3.17,Benzoate degradation
Laura1metabat.78,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_3,Hyphomicrobiaceae,0.34,family,High,4.1.3.17,Benzoate degradation
Laura1metabat.78,Laura1,Phosphoenolpyruvate carboxykinase (ATP),pckA,Hyphomicrobiaceae,0.34,family,High,4.1.1.49,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Fumarate reductase flavoprotein subunit,fccA,Hyphomicrobiaceae,0.34,family,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Vanillate/3-O-methylgallate O-demethylase,ligM_1,Hyphomicrobiaceae,0.34,family,High,2.1.1.341,Aminobenzoate degradation
Laura1metabat.78,Laura1,Fumarate reductase flavoprotein subunit,ifcA_1,Hyphomicrobiaceae,0.34,family,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_4,Hyphomicrobiaceae,0.34,family,High,4.1.3.17,Benzoate degradation
Laura1metabat.78,Laura1,"Hydroxyquinol 1,2-dioxygenase",chqB,Hyphomicrobiaceae,0.34,family,High,1.13.11.37,Benzoate degradation
Laura1metabat.78,Laura1,Dihydrolipoyl dehydrogenase 3,lpd3,Hyphomicrobiaceae,0.34,family,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Hyphomicrobiaceae,0.34,family,High,2.3.1.61,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,2-oxoglutarate dehydrogenase E1 component,sucA,Hyphomicrobiaceae,0.34,family,High,1.2.4.2,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Hyphomicrobiaceae,0.34,family,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Hyphomicrobiaceae,0.34,family,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Malate dehydrogenase,mdh,Hyphomicrobiaceae,0.34,family,High,1.1.1.37,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Succinate dehydrogenase iron-sulfur subunit,sdhB,Hyphomicrobiaceae,0.34,family,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,Succinate dehydrogenase flavoprotein subunit,sdhA,Hyphomicrobiaceae,0.34,family,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,2-formylbenzoate dehydrogenase,phdK_1,Hyphomicrobiaceae,0.34,family,High,1.2.1.78,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.78,Laura1,Benzoylformate decarboxylase,mdlC_2,Hyphomicrobiaceae,0.34,family,High,4.1.1.7,Aminobenzoate degradation
Laura1metabat.78,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD,Hyphomicrobiaceae,0.34,family,High,3.1.1.57,Benzoate degradation
Laura1metabat.78,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD,Hyphomicrobiaceae,0.34,family,High,3.1.1.57,Aminobenzoate degradation
Laura1metabat.78,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_3,Hyphomicrobiaceae,0.34,family,High,1.14.13.23,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.78,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_3,Hyphomicrobiaceae,0.34,family,High,1.14.13.23,Benzoate degradation
Laura1metabat.78,Laura1,3-oxoadipate enol-lactonase 2,catD_2,Hyphomicrobiaceae,0.34,family,High,3.1.1.24,Benzoate degradation
Laura1metabat.78,Laura1,3-hydroxybutyryl-CoA dehydrogenase,hbd,Hyphomicrobiaceae,0.34,family,High,1.1.1.157,Benzoate degradation
Laura1metabat.78,Laura1,Metapyrocatechase,xylE_2,Hyphomicrobiaceae,0.34,family,High,1.13.11.2,Benzoate degradation
Laura1metabat.78,Laura1,3-oxoadipate enol-lactonase 2,catD_3,Hyphomicrobiaceae,0.34,family,High,3.1.1.24,Benzoate degradation
Laura1metabat.78,Laura1,Fumarate reductase flavoprotein subunit,ifcA_2,Hyphomicrobiaceae,0.34,family,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.78,Laura1,2-formylbenzoate dehydrogenase,phdK_2,Hyphomicrobiaceae,0.34,family,High,1.2.1.78,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.78,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_5,Hyphomicrobiaceae,0.34,family,High,4.1.3.17,Benzoate degradation
Laura1metabat.78,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_6,Hyphomicrobiaceae,0.34,family,High,4.1.3.17,Benzoate degradation
Laura1metabat.78,Laura1,Vanillate/3-O-methylgallate O-demethylase,ligM_2,Hyphomicrobiaceae,0.34,family,High,2.1.1.341,Aminobenzoate degradation
Laura1metabat.78,Laura1,3-ketoacyl-CoA thiolase FadI,fadI,Hyphomicrobiaceae,0.34,family,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,"Phthalate 4,5-dioxygenase oxygenase reductase subunit",pht2,Achromobacter,0.81,genus,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Emma2metabat.29,Emma2,Phosphoenolpyruvate carboxykinase [GTP],pckG,Achromobacter,0.81,genus,High,4.1.1.32,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,3-hydroxybutyryl-CoA dehydrogenase,NA,Achromobacter,0.81,genus,High,1.1.1.35,Benzoate degradation
Emma2metabat.29,Emma2,Succinate dehydrogenase iron-sulfur subunit,sdhB_1,Achromobacter,0.81,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA8,echA8_1,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA8,echA8_1,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA8,echA8_2,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA8,echA8_2,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,(S)-mandelate dehydrogenase,mdlB_1,Achromobacter,0.81,genus,High,1.1.99.31,Aminobenzoate degradation
Emma2metabat.29,Emma2,(S)-mandelate dehydrogenase,mdlB_2,Achromobacter,0.81,genus,High,1.1.99.31,Aminobenzoate degradation
Emma2metabat.29,Emma2,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_1,Achromobacter,0.81,genus,High,4.1.3.17,Benzoate degradation
Emma2metabat.29,Emma2,"2-hydroxy-1,4-benzoquinone reductase",NA,Achromobacter,0.81,genus,High,1.6.5.7,Aminobenzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_1,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase,fadB_2,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase,fadB_2,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC_1,Achromobacter,0.81,genus,High,2.3.1.12,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,3-oxoadipate enol-lactonase 2,catD_1,Achromobacter,0.81,genus,High,3.1.1.24,Benzoate degradation
Emma2metabat.29,Emma2,Muconolactone Delta-isomerase,catC,Achromobacter,0.81,genus,High,5.3.3.4,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit B,pcaJ_1,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit A,pcaI_1,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-hydroxybutyryl-CoA dehydrogenase,hbd,Achromobacter,0.81,genus,High,1.1.1.157,Benzoate degradation
Emma2metabat.29,Emma2,Dihydrolipoyl dehydrogenase,lpd_1,Achromobacter,0.81,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC_2,Achromobacter,0.81,genus,High,2.3.1.12,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Achromobacter,0.81,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Achromobacter,0.81,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Maleylacetate reductase,tfdF,Achromobacter,0.81,genus,High,1.3.1.32,Benzoate degradation
Emma2metabat.29,Emma2,Beta-ketoadipyl-CoA thiolase,pcaF_1,Achromobacter,0.81,genus,High,2.3.1.174,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit B,pcaJ_2,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit A,pcaI_2,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_3,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_1,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_1,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Malate dehydrogenase,mdh_1,Achromobacter,0.81,genus,High,1.1.1.37,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Succinate dehydrogenase flavoprotein subunit,sdhA,Achromobacter,0.81,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Succinate dehydrogenase iron-sulfur subunit,sdhB_2,Achromobacter,0.81,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Pyruvate dehydrogenase E1 component,aceE_1,Achromobacter,0.81,genus,High,1.2.4.1,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_2,Achromobacter,0.81,genus,High,4.1.3.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase,fadB_4,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase,fadB_4,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_2,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_2,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Putative amidase AmiD,amiD_1,Achromobacter,0.81,genus,High,3.5.1.4,Aminobenzoate degradation
Emma2metabat.29,Emma2,Acetyl-CoA acetyltransferase,thlA_1,Achromobacter,0.81,genus,High,2.3.1.9,Benzoate degradation
Emma2metabat.29,Emma2,4-oxalmesaconate hydratase,galB,Achromobacter,0.81,genus,High,4.2.1.83,Benzoate degradation
Emma2metabat.29,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_1,Achromobacter,0.81,genus,High,3.1.1.57,Benzoate degradation
Emma2metabat.29,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_1,Achromobacter,0.81,genus,High,3.1.1.57,Aminobenzoate degradation
Emma2metabat.29,Emma2,Beta-ketothiolase BktB,bktB_1,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_3,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,"2,3-dehydroadipyl-CoA hydratase",paaF_3,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Acetyl-CoA acetyltransferase,thlA_2,Achromobacter,0.81,genus,High,2.3.1.9,Benzoate degradation
Emma2metabat.29,Emma2,Acylphosphatase,acyP,Achromobacter,0.81,genus,High,3.6.1.7,Aminobenzoate degradation
Emma2metabat.29,Emma2,Fumarate reductase flavoprotein subunit,ifcA_1,Achromobacter,0.81,genus,High,1.3.5.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Fumarate reductase iron-sulfur subunit,frdB,Achromobacter,0.81,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Fumarate reductase flavoprotein subunit,frdA,Achromobacter,0.81,genus,High,1.3.5.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK_3,Achromobacter,0.81,genus,High,4.1.3.17,Benzoate degradation
Emma2metabat.29,Emma2,"Anthranilate 1,2-dioxygenase large subunit",antA,Achromobacter,0.81,genus,High,1.14.12.1,Aminobenzoate degradation
Emma2metabat.29,Emma2,Benzoate--CoA ligase,bclA,Achromobacter,0.81,genus,High,6.2.1.25,Benzoate degradation
Emma2metabat.29,Emma2,Benzoate--CoA ligase,bclA,Achromobacter,0.81,genus,High,6.2.1.25,Aminobenzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA12,NA,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA12,NA,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Putative amidase AmiD,amiD_3,Achromobacter,0.81,genus,High,3.5.1.4,Aminobenzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_4,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,putative 3-hydroxyacyl-CoA dehydrogenase,fadN,Achromobacter,0.81,genus,High,1.1.1.35,Benzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_5,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit B,catJ,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,Dihydrolipoyl dehydrogenase,lpd_2,Achromobacter,0.81,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit A,pcaI_3,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit B,pcaJ_3,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_6,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_7,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase 1,NA,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase 1,NA,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Isocitrate dehydrogenase [NADP],icd_1,Achromobacter,0.81,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Fumarate hydratase class II,fumC,Achromobacter,0.81,genus,High,4.2.1.2,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_8,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,"Fumarate hydratase class I, anaerobic",fumB,Achromobacter,0.81,genus,High,4.2.1.2,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase 1,NA,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase 1,NA,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Beta-ketothiolase BktB,bktB_2,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,Pyruvate dehydrogenase E1 component,aceE_2,Achromobacter,0.81,genus,High,1.2.4.1,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Dihydrolipoyl dehydrogenase,pdhD,Achromobacter,0.81,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase,NA,Achromobacter,0.81,genus,High,1.3.8.10,Benzoate degradation
Emma2metabat.29,Emma2,3-hydroxybenzoate 6-hydroxylase,mhbM,Achromobacter,0.81,genus,High,1.14.13.24,Benzoate degradation
Emma2metabat.29,Emma2,(S)-mandelate dehydrogenase,mdlB_3,Achromobacter,0.81,genus,High,1.1.99.31,Aminobenzoate degradation
Emma2metabat.29,Emma2,3-hydroxybenzoate 6-hydroxylase 1,xlnD,Achromobacter,0.81,genus,High,1.14.13.24,Benzoate degradation
Emma2metabat.29,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_2,Achromobacter,0.81,genus,High,3.1.1.57,Benzoate degradation
Emma2metabat.29,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_2,Achromobacter,0.81,genus,High,3.1.1.57,Aminobenzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_9,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,Beta-ketoadipyl-CoA thiolase,pcaF_2,Achromobacter,0.81,genus,High,2.3.1.174,Benzoate degradation
Emma2metabat.29,Emma2,Aconitate hydratase A,acnM,Achromobacter,0.81,genus,High,4.2.1.3,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Fumarate reductase flavoprotein subunit,ifcA_2,Achromobacter,0.81,genus,High,1.3.5.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA6,echA6,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA6,echA6,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Achromobacter,0.81,genus,High,2.3.1.61,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Dihydrolipoyl dehydrogenase,lpdA,Achromobacter,0.81,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,2-keto-4-pentenoate hydratase,mhpD,Achromobacter,0.81,genus,High,4.2.1.80,Benzoate degradation
Emma2metabat.29,Emma2,"Catechol 1,2-dioxygenase 2",catA2,Achromobacter,0.81,genus,High,1.13.11.1,Benzoate degradation
Emma2metabat.29,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_3,Achromobacter,0.81,genus,High,3.1.1.57,Benzoate degradation
Emma2metabat.29,Emma2,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_3,Achromobacter,0.81,genus,High,3.1.1.57,Aminobenzoate degradation
Emma2metabat.29,Emma2,Mandelamide hydrolase,mdlY,Achromobacter,0.81,genus,High,3.5.1.86,Aminobenzoate degradation
Emma2metabat.29,Emma2,4-hydroxy-2-oxovalerate aldolase,mhpE,Achromobacter,0.81,genus,High,4.1.3.39,Benzoate degradation
Emma2metabat.29,Emma2,Acetaldehyde dehydrogenase,mhpF,Achromobacter,0.81,genus,High,1.2.1.10,Benzoate degradation
Emma2metabat.29,Emma2,(S)-mandelate dehydrogenase,mdlB_4,Achromobacter,0.81,genus,High,1.1.99.31,Aminobenzoate degradation
Emma2metabat.29,Emma2,Enoyl-CoA-hydratase,dpgD_1,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,Enoyl-CoA-hydratase,dpgD_1,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Isocitrate dehydrogenase [NADP],icd_2,Achromobacter,0.81,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit B,pcaJ_4,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit A,pcaI_4,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_10,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,3-hydroxylaminophenol mutase,NA,Achromobacter,0.81,genus,High,5.4.4.3,Aminobenzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit B,pcaJ_5,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit A,pcaI_5,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-ketoacyl-CoA thiolase,fadA_11,Achromobacter,0.81,genus,High,2.3.1.16,Benzoate degradation
Emma2metabat.29,Emma2,2-hydroxymuconic semialdehyde dehydrogenase,xylG,Achromobacter,0.81,genus,High,1.2.1.85,Benzoate degradation
Emma2metabat.29,Emma2,Dihydrolipoyl dehydrogenase,lpdV,Achromobacter,0.81,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Putative amidase AmiD,amiD_4,Achromobacter,0.81,genus,High,3.5.1.4,Aminobenzoate degradation
Emma2metabat.29,Emma2,Fumarate reductase flavoprotein subunit,NA,Achromobacter,0.81,genus,High,1.3.5.4,Citrate cycle (TCA cycle)
Emma2metabat.29,Emma2,Aliphatic amidase,amiE,Achromobacter,0.81,genus,High,3.5.1.4,Aminobenzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit A,pcaI_6,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate CoA-transferase subunit B,pcaJ_6,Achromobacter,0.81,genus,High,2.8.3.6,Benzoate degradation
Emma2metabat.29,Emma2,3-oxoadipate enol-lactonase 2,catD_2,Achromobacter,0.81,genus,High,3.1.1.24,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA8,echA8_3,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,putative enoyl-CoA hydratase echA8,echA8_3,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.29,Emma2,Enoyl-CoA-hydratase,dpgD_2,Achromobacter,0.81,genus,High,4.2.1.17,Benzoate degradation
Emma2metabat.29,Emma2,Enoyl-CoA-hydratase,dpgD_2,Achromobacter,0.81,genus,High,4.2.1.17,Aminobenzoate degradation
Emma2metabat.3,Emma2,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Brevundimonas,0.73,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.3,Emma2,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Brevundimonas,0.73,genus,High,6.2.1.5,Citrate cycle (TCA cycle)
Emma2metabat.3,Emma2,2-oxoglutarate dehydrogenase E1 component,sucA,Brevundimonas,0.73,genus,High,1.2.4.2,Citrate cycle (TCA cycle)
Emma2metabat.3,Emma2,Malate dehydrogenase,mdh,Brevundimonas,0.73,genus,High,1.1.1.37,Citrate cycle (TCA cycle)
Emma2metabat.3,Emma2,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Brevundimonas,0.73,genus,High,2.3.1.12,Citrate cycle (TCA cycle)
Emma2metabat.3,Emma2,Dihydrolipoyl dehydrogenase 3,lpd3_1,Brevundimonas,0.73,genus,High,1.8.1.4,Citrate cycle (TCA cycle)
Emma2metabat.3,Emma2,Acetyl-CoA acetyltransferase,atoB,Brevundimonas,0.73,genus,High,2.3.1.9,Benzoate degradation
Emma2metabat.3,Emma2,Acetyl-CoA acetyltransferase,phaA,Brevundimonas,0.73,genus,High,2.3.1.9,Benzoate degradation
Emma2metabat.3,Emma2,Succinate dehydrogenase flavoprotein subunit,sdhA,Brevundimonas,0.73,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
Emma2metabat.3,Emma2,Succinate dehydrogenase iron-sulfur subunit,sdhB,Brevundimonas,0.73,genus,High,1.3.5.1,Citrate cycle (TCA cycle)
